

helmet; a#DT#a  helmet#NN#helmet  is#VBZ#be  a#DT#a  form#NN#form  of#IN#of  protective#JJ#protective  gear#NN#gear  worn#VVN#wear  on#IN#on  the#DT#the  head#NN#head  to#TO#to  protect#VV#protect  it#PP#it  from#IN#from  injuries#NNS#injury  ,#,#,  a#DT#a  variation#NN#variation  of#IN#of  the#DT#the  hat#NN#hat  .#SENT#.  ceremonial#JJ#ceremonial  or#CC#or  symbolic#JJ#symbolic  helmets#NNS#helmet  without#IN#without  protective#JJ#protective  function#NN#function  are#VBP#be  sometimes#RB#sometimes  used#VVN#use  .#SENT#.  the#DT#the  oldest#JJS#old  known#JJ#known  use#NN#use  of#IN#of  helmets#NNS#helmet  was#VBD#be  by#IN#by  assyrian#JJ#Assyrian  soldiers#NNS#soldier  in#IN#in  900bc#NN#900bc  ,#,#,  who#WP#who  wore#VVD#wear  thick#JJ#thick  leather#NN#leather  or#CC#or  bronze#NN#bronze  helmets#NNS#helmet  to#TO#to  protect#VV#protect  the#DT#the  head#NN#head  from#IN#from  blunt#JJ#blunt  object#NN#object  and#CC#and  sword#NN#sword  blows#NNS#blow  and#CC#and  arrows#NNS#arrow  in#IN#in  combat#NN#combat  .#SENT#. 

hem; to#TO#to  hem#NN#hem  a#DT#a  piece#NN#piece  of#IN#of  cloth#NN#cloth  ,#,#,  a#DT#a  garment#NN#garment  worker#NN#worker  folds#VVZ#fold  up#RP#up  a#DT#a  cut#NN#cut  edge#NN#edge  ,#,#,  folds#VVZ#fold  it#PP#it  up#RP#up  again#RB#again  ,#,#,  and#CC#and  then#RB#then  sews#VVZ#sew  it#PP#it  down#RP#down  .#SENT#.  the#DT#the  process#NN#process  of#IN#of  hemming#VVG#hem  thus#RB#thus  completely#RB#completely  encloses#VVZ#enclose  the#DT#the  cut#NN#cut  edge#NN#edge  in#IN#in  cloth#NN#cloth  ,#,#,  so#RB#so  that#IN/that#that  it#PP#it  cannot#MD#can  ravel#VV#ravel  .#SENT#.  a#DT#a  hem#NN#hem  is#VBZ#be  also#RB#also  the#DT#the  edge#NN#edge  of#IN#of  cloth#NN#cloth  treated#VVN#treat  in#IN#in  this#DT#this  manner#NN#manner  .#SENT#.  the#DT#the  hem#NN#hem  may#MD#may  be#VB#be  sewn#VVN#sew  down#RP#down  with#IN#with  a#DT#a  line#NN#line  of#IN#of  invisible#JJ#invisible  hem-stitch#NN#hem-stitch  or#CC#or  blind-stitch#NN#blind-stitch  or#CC#or  sewn#VVN#sew  down#RP#down  by#IN#by  a#DT#a  sewing#NN#sewing  machine#NN#machine  ,#,#,  usually#RB#usually  leaving#VVG#leave  a#DT#a  visible#JJ#visible  line#NN#line  of#IN#of  sewing#NN#sewing  .#SENT#.  an#DT#an  /#SYM#/ 

herb; an#DT#an  herb#NN#herb  is#VBZ#be  a#DT#a  plant#NN#plant  that#WDT#that  is#VBZ#be  valued#VVN#value  for#IN#for  flavor#NN#flavor  ,#,#,  scent#NN#scent  ,#,#,  medicinal#JJ#medicinal  or#CC#or  other#JJ#other  qualities#NNS#quality  other#JJ#other  than#IN#than  its#PP$#its  food#NN#food  value#NN#value  .#SENT#.  herbs#NNS#herb  are#VBP#be  used#VVN#use  in#IN#in  cooking#NN#cooking  ,#,#,  as#IN#as  medicines#NNS#medicine  ,#,#,  and#CC#and  for#IN#for  spiritual#JJ#spiritual  purposes#NNS#purpose  .#SENT#. 

herbivore; herbivores#NNS#herbivore  are#VBP#be  animals#NNS#animal  that#WDT#that  are#VBP#be  adapted#VVN#adapt  to#TO#to  eat#VV#eat  plants#NNS#plant  .#SENT#.  herbivory#NN#herbivory  is#VBZ#be  a#DT#a  form#NN#form  of#IN#of  predation#NN#predation  in#IN#in  which#WDT#which  an#DT#an  organism#NN#organism  consumes#VVZ#consume  principally#RB#principally  autotrophs#NNS#autotrophs  such#JJ#such  as#IN#as  plants#NNS#plant  ,#,#,  algae#NN#algae  and#CC#and  photosynthesizing#VVG#photosynthesize  bacteria#NNS#bacterium  .#SENT#.  more#RBR#more  generally#RB#generally  ,#,#,  organisms#NNS#organism  that#WDT#that  feed#VVP#feed  on#IN#on  autotrophs#NNS#autotrophs  in#IN#in  general#NN#general  are#VBP#be  known#VVN#know  as#IN#as  primary#JJ#primary  consumers#NNS#consumer  .#SENT#.  by#IN#by  strict#JJ#strict  interpretation#NN#interpretation  of#IN#of  this#DT#this  definition#NN#definition  ,#,#,  many#JJ#many  fungi#NNS#fungus  ,#,#,  some#DT#some  bacteria#NNS#bacterium  ,#,#,  many#JJ#many  animals#NNS#animal  ,#,#,  some#DT#some  protists#NNS#protist  and#CC#and  a#DT#a  small#JJ#small  number#NN#number  of#IN#of  parasitic#JJ#parasitic  plants#NNS#plant  might#MD#might  be#VB#be  considered#VVN#consider  herbivores#NNS#herbivore  .#SENT#. 

herring; herring#NN#herring  is#VBZ#be  an#DT#an  oily#JJ#oily  fish#NN#fish  of#IN#of  the#DT#the  genus#NN#genus  clupea#NN#clupea  ,#,#,  found#VVN#find  in#IN#in  the#DT#the  shallow#JJ#shallow  ,#,#,  temperate#JJ#temperate  waters#NNS#water  of#IN#of  the#DT#the  north#RB#north  pacific#JJ#pacific  and#CC#and  the#DT#the  north#JJ#north  atlantic#JJ#Atlantic  oceans#NNS#ocean  ,#,#,  including#VVG#include  the#DT#the  baltic#JJ#Baltic  sea#NN#sea  .#SENT#.  two#CD#two  species#NNS#specie  of#IN#of  clupea#NNS#clupea  are#VBP#be  recognized#VVN#recognize  ,#,#,  the#DT#the  atlantic#JJ#Atlantic  herring#NN#herring  (#(#(  clupea#NN#clupea  harengus#NN#harengus  )#)#)  and#CC#and  the#DT#the  pacific#JJ#pacific  herring#NN#herring  (#(#(  clupea#NP#clupea  pallasii#NP#pallasii  )#)#)  ,#,#,  each#DT#each  which#WDT#which  may#MD#may  be#VB#be  divided#VVN#divide  into#IN#into  subspecies#NN#subspecies  .#SENT#.  herrings#NNS#herring  are#VBP#be  forage#NN#forage  fish#NN#fish  moving#VVG#move  in#IN#in  vast#JJ#vast  schools#NNS#school  ,#,#,  coming#VVG#come  in#IN#in  spring#NN#spring  to#TO#to  the#DT#the  shores#NNS#shore  of#IN#of  europe#NN#europe  and#CC#and  america#NN#america  ,#,#,  where#WRB#where  they#PP#they  are#VBP#be  caught#VVN#catch  ,#,#,  salted#VVD#salt  and#CC#and  smoked#VVD#smoke  .#SENT#. 

hilt; the#DT#the  hilt#NN#hilt  (#(#(  sometimes#RB#sometimes  called#VVN#call  the#DT#the  haft#NN#haft  )#)#)  of#IN#of  a#DT#a  sword#NN#sword  is#VBZ#be  its#PP$#its  handle#NN#handle  ,#,#,  consisting#VVG#consist  of#IN#of  a#DT#a  guard#NN#guard  ,#,#,  grip#NN#grip  and#CC#and  pommel#NN#pommel  .#SENT#.  the#DT#the  guard#NN#guard  may#MD#may  contain#VV#contain  a#DT#a  crossguard#NN#crossguard  or#CC#or  quillons#NNS#quillon  .#SENT#.  a#DT#a  ricasso#NN#ricasso  might#MD#might  be#VB#be  present#JJ#present  ,#,#,  but#CC#but  rarely#RB#rarely  .#SENT#.  a#DT#a  tassel#NN#tassel  or#CC#or  sword#NN#sword  knot#NN#knot  may#MD#may  be#VB#be  attached#VVN#attach  to#TO#to  the#DT#the  guard#NN#guard  or#CC#or  pommel#NN#pommel  .#SENT#. 

hippopotamus; the#DT#the  hippopotamus#NN#hippopotamus  (#(#(  hippopotamus#NN#hippopotamus  amphibius#NN#amphibius  )#)#)  ,#,#,  or#CC#or  hippo#NN#hippo  ,#,#,  from#IN#from  the#DT#the  ancient#JJ#ancient  greek#NN#Greek  for#IN#for  river#NN#river  horse#NN#horse  (#(#(  u0399u03c0u03c0u03bfu03c0u03ccu03c4u03b1u03bcu03bfu03c2#NN#u0399u03c0u03c0u03bfu03c0u03ccu03c4u03b1u03bcu03bfu03c2  )#)#)  ,#,#,  is#VBZ#be  a#DT#a  large#JJ#large  ,#,#,  mostly#RB#mostly  herbivorous#JJ#herbivorous  mammal#NN#mammal  in#IN#in  sub-saharan#NN#sub-saharan  africa#NN#africa  ,#,#,  and#CC#and  one#CD#one  of#IN#of  only#RB#only  two#CD#two  extant#JJ#extant  species#NNS#specie  in#IN#in  the#DT#the  family#NN#family  hippopotamidae#NNS#hippopotamidae  (#(#(  the#DT#the  other#JJ#other  is#VBZ#be  the#DT#the  pygmy#NN#pygmy  hippopotamus#NN#hippopotamus  .#SENT#.  )#)#)  the#DT#the  hippopotamus#NN#hippopotamus  is#VBZ#be  the#DT#the  third#JJ#third  largest#JJS#large  land#NN#land  animal#NN#animal  and#CC#and  the#DT#the  heaviest#JJS#heavy  extant#JJ#extant  artiodactyl#NN#artiodactyl  ,#,#,  despite#IN#despite  being#VBG#be  considerably#RB#considerably  shorter#JJR#short  than#IN#than  the#DT#the  giraffe#NN#giraffe  .#SENT#. 

home; a#DT#a  home#NN#home  is#VBZ#be  a#DT#a  place#NN#place  of#IN#of  residence#NN#residence  or#CC#or  refuge#NN#refuge  .#SENT#.  it#PP#it  is#VBZ#be  usually#RB#usually  a#DT#a  place#NN#place  in#IN#in  which#WDT#which  an#DT#an  individual#NN#individual  or#CC#or  a#DT#a  family#NN#family  can#MD#can  rest#VV#rest  and#CC#and  store#VV#store  personal#JJ#personal  property#NN#property  .#SENT#.  most#RBS#most  modern-day#JJ#modern-day  households#NNS#household  contain#VVP#contain  sanitary#JJ#sanitary  facilities#NNS#facility  and#CC#and  a#DT#a  means#VVZ#mean  of#IN#of  preparing#VVG#prepare  food#NN#food  .#SENT#.  animals#NNS#animal  have#VHP#have  their#PP$#their  own#JJ#own  homes#NNS#home  as#IN#as  well#RB#well  ,#,#,  either#DT#either  living#NN#living  in#IN#in  the#DT#the  wild#JJ#wild  or#CC#or  in#IN#in  a#DT#a  domesticated#VVN#domesticate  environment#NN#environment  .#SENT#. 

hood; leprechaun#NN#leprechaun  :#:#:  in#IN#in  the#DT#the  hood#NN#hood  is#VBZ#be  a#DT#a  horror#NN#horror  comedy#NN#comedy  directed#VVD#direct  by#IN#by  rob#VVP#rob  spera#NNS#spera  which#WDT#which  was#VBD#be  released#VVN#release  in#IN#in  2000.#CD#@ord@  it#PP#it  appears#VVZ#appear  to#TO#to  take#VV#take  place#NN#place  in#IN#in  between#IN#between  the#DT#the  second#JJ#second  and#CC#and  third#JJ#third  films#NNS#film  .#SENT#.  it#PP#it  is#VBZ#be  the#DT#the  fifth#JJ#fifth  entry#NN#entry  in#IN#in  the#DT#the  leprechaun#NN#leprechaun  series#NN#series  .#SENT#. 

hoof; a#DT#a  hoof#NN#hoof  is#VBZ#be  the#DT#the  tip#NN#tip  of#IN#of  a#DT#a  toe#NN#toe  of#IN#of  an#DT#an  ungulate#NN#ungulate  mammal#NN#mammal  ,#,#,  strengthened#VVN#strengthen  by#IN#by  a#DT#a  thick#JJ#thick  horny#JJ#horny  covering#NN#covering  .#SENT#.  the#DT#the  hoof#NN#hoof  consists#VVZ#consist  of#IN#of  a#DT#a  hard#JJ#hard  or#CC#or  rubbery#JJ#rubbery  sole#NN#sole  ,#,#,  and#CC#and  a#DT#a  hard#JJ#hard  wall#NN#wall  formed#VVN#form  by#IN#by  a#DT#a  thick#JJ#thick  nail#NN#nail  rolled#VVN#roll  around#IN#around  the#DT#the  tip#NN#tip  of#IN#of  the#DT#the  toe#NN#toe  .#SENT#.  the#DT#the  weight#NN#weight  of#IN#of  the#DT#the  animal#NN#animal  is#VBZ#be  normally#RB#normally  borne#VVN#bear  by#IN#by  both#CC#both  the#DT#the  sole#JJ#sole  and#CC#and  the#DT#the  edge#NN#edge  of#IN#of  the#DT#the  hoof#NN#hoof  wall#NN#wall  .#SENT#.  hooves#NNS#hoof  grow#VVP#grow  continuously#RB#continuously  ,#,#,  and#CC#and  are#VBP#be  constantly#RB#constantly  worn#VVN#wear  down#RP#down  by#IN#by  use#NN#use  .#SENT#.  hoof#NN#hoof  is#VBZ#be  pronounced#VVN#pronounce  /#SYM#/  u02c8huu02d0f#NN#u02c8huu02d0f  /#SYM#/  or#CC#or  /#SYM#/  u02c8hu028af#NN#u02c8hu028af  /#SYM#/  the#DT#the  plural#NN#plural  is#VBZ#be  either#DT#either  hooves#NNS#hoof  ,#,#,  or#CC#or  hoofs#NNS#hoof  .#SENT#. 

hornet; hornets#NNS#hornet  are#VBP#be  the#DT#the  largest#JJS#large  eusocial#JJ#eusocial  wasps#NNS#wasp  some#DT#some  species#NN#species  can#MD#can  reach#VV#reach  up#RP#up  to#TO#to  5.5#CD#@card@  cm#NN#cm  (#(#(  2.2#CD#@card@  in#IN#in  )#)#)  in#IN#in  length#NN#length  .#SENT#.  the#DT#the  true#JJ#true  hornets#NNS#hornet  make#VVP#make  up#RP#up  the#DT#the  genus#NN#genus  vespa#NN#vespa  and#CC#and  are#VBP#be  distinguished#VVN#distinguish  from#IN#from  other#JJ#other  vespines#NNS#vespines  by#IN#by  the#DT#the  width#NN#width  of#IN#of  the#DT#the  vertex#NN#vertex  (#(#(  part#NN#part  of#IN#of  the#DT#the  head#NN#head  behind#IN#behind  the#DT#the  eyes#NNS#eye  )#)#)  ,#,#,  which#WDT#which  is#VBZ#be  proportionally#RB#proportionally  larger#JJR#large  in#IN#in  vespa#NN#vespa  and#CC#and  by#IN#by  the#DT#the  anteriorly#JJ#anteriorly  rounded#JJ#rounded  gasters#NNS#gasters  (#(#(  the#DT#the  section#NN#section  of#IN#of  the#DT#the  abdomen#NN#abdomen  behind#IN#behind  the#DT#the  wasp#NN#wasp  waist#NN#waist  )#)#)  .#SENT#. 

horse; the#DT#the  horse#NN#horse  (#(#(  equus#NN#equus  ferus#NN#ferus  caballus#NN#caballus  )#)#)  is#VBZ#be  a#DT#a  hooved#JJ#hooved  mammal#NN#mammal  ,#,#,  a#DT#a  subspecies#NN#subspecies  of#IN#of  the#DT#the  family#NN#family  equidae#NNS#equidae  .#SENT#.  the#DT#the  horse#NN#horse  has#VHZ#have  evolved#VVN#evolve  over#IN#over  the#DT#the  past#JJ#past  45#CD#@card@  to#TO#to  55#CD#@card@  million#CD#million  years#NNS#year  from#IN#from  a#DT#a  small#JJ#small  multi-toed#JJ#multi-toed  creature#NN#creature  into#IN#into  the#DT#the  large#JJ#large  ,#,#,  single-toed#JJ#single-toed  animal#NN#animal  of#IN#of  today#NN#today  .#SENT#.  humans#NNS#human  began#VVD#begin  to#TO#to  domesticate#VV#domesticate  horses#NNS#horse  around#IN#around  4000#CD#@card@  bce#NN#bce  ,#,#,  and#CC#and  their#PP$#their  domestication#NN#domestication  is#VBZ#be  believed#VVN#believe  to#TO#to  have#VH#have  been#VBN#be  widespread#JJ#widespread  by#IN#by  3000#CD#@card@  bce#NN#bce  .#SENT#. 

horseradish; horseradish#NN#horseradish  (#(#(  armoracia#NP#armoracia  rusticana#NP#Rusticana  ,#,#,  syn#RB#syn  .#SENT#.  cochlearia#NN#cochlearia  armoracia#NNS#armoracia  )#)#)  is#VBZ#be  a#DT#a  perennial#JJ#perennial  plant#NN#plant  of#IN#of  the#DT#the  brassicaceae#NNS#brassicaceae  family#NN#family  ,#,#,  which#WDT#which  also#RB#also  includes#VVZ#include  mustard#NN#mustard  ,#,#,  wasabi#NP#wasabi  ,#,#,  broccoli#NN#broccoli  ,#,#,  and#CC#and  cabbages#NNS#cabbage  .#SENT#.  the#DT#the  plant#NN#plant  is#VBZ#be  probably#RB#probably  native#JJ#native  to#TO#to  southeastern#JJ#southeastern  europe#NN#europe  and#CC#and  western#JJ#western  asia#NN#Asia  ,#,#,  but#CC#but  is#VBZ#be  popular#JJ#popular  around#IN#around  the#DT#the  world#NN#world  today#NN#today  .#SENT#.  it#PP#it  grows#VVZ#grow  up#RP#up  to#TO#to  1.5#CD#@card@  meters#NNS#meter  (#(#(  five#CD#five  feet#NNS#foot  )#)#)  tall#JJ#tall  and#CC#and  is#VBZ#be  mainly#RB#mainly  cultivated#VVN#cultivate  for#IN#for  its#PP$#its  large#JJ#large  white#NN#white  ,#,#,  tapered#VVD#taper  root#NN#root  .#SENT#.  the#DT#the  intact#JJ#intact  horseradish#NN#horseradish  root#NN#root  has#VHZ#have  hardly#RB#hardly  any#DT#any  aroma#NN#aroma  .#SENT#. 

hospital; a#DT#a  hospital#NN#hospital  ,#,#,  in#IN#in  the#DT#the  modern#JJ#modern  sense#NN#sense  of#IN#of  the#DT#the  word#NN#word  ,#,#,  is#VBZ#be  an#DT#an  institution#NN#institution  for#IN#for  health#NN#health  care#NN#care  providing#VVG#provide  patient#JJ#patient  treatment#NN#treatment  by#IN#by  specialized#JJ#specialized  staff#NN#staff  and#CC#and  equipment#NN#equipment  ,#,#,  and#CC#and  often#RB#often  ,#,#,  but#CC#but  not#RB#not  always#RB#always  providing#VVG#provide  for#IN#for  longer-term#JJ#longer-term  patient#JJ#patient  stays#NNS#stays  .#SENT#.  its#PP$#its  historical#JJ#historical  meaning#NN#meaning  ,#,#,  until#IN#until  relatively#RB#relatively  recent#JJ#recent  times#NNS#time  ,#,#,  was#VBD#be  a#DT#a  place#NN#place  of#IN#of  hospitality#NN#hospitality  ,#,#,  for#IN#for  example#NN#example  the#DT#the  chelsea#NN#chelsea  royal#NN#royal  hospital#NN#hospital  ,#,#,  established#VVN#establish  in#IN#in  1681#CD#@card@  to#TO#to  house#VV#house  veteran#JJ#veteran  soldiers#NNS#soldier  .#SENT#. 

hotel; a#DT#a  hotel#NN#hotel  is#VBZ#be  an#DT#an  establishment#NN#establishment  that#WDT#that  provides#VVZ#provide  paid#VVN#pay  lodging#NN#lodging  on#IN#on  a#DT#a  short-term#JJ#short-term  basis#NN#basis  .#SENT#.  the#DT#the  provision#NN#provision  of#IN#of  basic#JJ#basic  accommodation#NN#accommodation  ,#,#,  in#IN#in  times#NNS#time  past#JJ#past  ,#,#,  consisting#VVG#consist  only#RB#only  of#IN#of  a#DT#a  room#NN#room  with#IN#with  a#DT#a  bed#NN#bed  ,#,#,  a#DT#a  cupboard#NN#cupboard  ,#,#,  a#DT#a  small#JJ#small  table#NN#table  and#CC#and  a#DT#a  washstand#NN#washstand  has#VHZ#have  largely#RB#largely  been#VBN#be  replaced#VVN#replace  by#IN#by  rooms#NNS#room  with#IN#with  modern#JJ#modern  facilities#NNS#facility  ,#,#,  including#VVG#include  en-suite#NN#en-suite  bathrooms#NNS#bathroom  and#CC#and  air#NN#air  conditioning#NN#conditioning  or#CC#or  climate#NN#climate  control#NN#control  .#SENT#. 

house; a#DT#a  house#NN#house  is#VBZ#be  a#DT#a  home#NN#home  ,#,#,  building#NN#building  or#CC#or  structure#NN#structure  that#WDT#that  is#VBZ#be  a#DT#a  dwelling#NN#dwelling  or#CC#or  place#NN#place  for#IN#for  habitation#NN#habitation  by#IN#by  human#JJ#human  beings#NNS#being  .#SENT#.  the#DT#the  term#NN#term  includes#VVZ#include  many#JJ#many  kinds#NNS#kind  of#IN#of  dwellings#NNS#dwelling  ranging#VVG#range  from#IN#from  rudimentary#JJ#rudimentary  huts#NNS#hut  of#IN#of  nomadic#JJ#nomadic  tribes#NNS#tribe  to#TO#to  free#VV#free  standing#VVG#stand  individual#JJ#individual  structures#NNS#structure  .#SENT#.  in#IN#in  some#DT#some  contexts#NNS#context  ,#,#,  house#NN#house  may#MD#may  mean#VV#mean  the#DT#the  same#JJ#same  as#IN#as  dwelling#NN#dwelling  ,#,#,  residence#NN#residence  ,#,#,  home#NN#home  ,#,#,  abode#VVD#abide  ,#,#,  lodging#VVG#lodge  ,#,#,  accommodation#NN#accommodation  ,#,#,  or#CC#or  housing#NN#housing  ,#,#,  among#IN#among  other#JJ#other  meanings#NNS#meaning  .#SENT#.  the#DT#the  social#JJ#social  unit#NN#unit  that#WDT#that  lives#VVZ#live  in#IN#in  a#DT#a  house#NN#house  is#VBZ#be  known#VVN#know  as#IN#as  a#DT#a  household#NN#household  .#SENT#. 

housing; ,#,#,  80#CD#@card@  /#SYM#/  20#CD#@card@  housing#NN#housing  is#VBZ#be  multifamily#JJ#multifamily  housing#NN#housing  that#WDT#that  meets#VVZ#meet  federal#JJ#federal  guidelines#NNS#guideline  for#IN#for  tax-exempt#JJ#tax-exempt  financing#NN#financing  .#SENT#.  according#VVG#accord  to#TO#to  these#DT#these  guidelines#NNS#guideline  ,#,#,  20#CD#@card@  percent#NN#percent  of#IN#of  units#NNS#unit  must#MD#must  be#VB#be  rented#VVN#rent  to#TO#to  low-income#JJ#low-income  households#NNS#household  .#SENT#.  castlevania#NN#castlevania  :#:#:  curse#NN#curse  of#IN#of 

husk; husk#NN#husk  (#(#(  or#CC#or  hull#NN#hull  )#)#)  in#IN#in  botany#NN#botany  is#VBZ#be  the#DT#the  outer#JJ#outer  shell#NN#shell  or#CC#or  coating#NN#coating  of#IN#of  a#DT#a  seed#NN#seed  .#SENT#.  it#PP#it  often#RB#often  refers#VVZ#refer  to#TO#to  the#DT#the  leafy#JJ#leafy  outer#JJ#outer  covering#NN#covering  of#IN#of  an#DT#an  ear#NN#ear  of#IN#of  maize#NN#maize  (#(#(  corn#NN#corn  )#)#)  as#IN#as  it#PP#it  grows#VVZ#grow  on#IN#on  the#DT#the  plant#NN#plant  .#SENT#.  literally#RB#literally  ,#,#,  a#DT#a  husk#NN#husk  or#CC#or  hull#NN#hull  includes#VVZ#include  the#DT#the  protective#JJ#protective  outer#JJ#outer  covering#NN#covering  of#IN#of  a#DT#a  seed#NN#seed  ,#,#,  fruit#NN#fruit  or#CC#or  vegetable#NN#vegetable  .#SENT#.  it#PP#it  can#MD#can  also#RB#also  refer#VV#refer  to#TO#to  the#DT#the  exuvia#NN#exuvia  of#IN#of  bugs#NNS#bug  or#CC#or  small#JJ#small  animals#NNS#animal  left#VVD#leave  behind#RB#behind  after#IN#after  moulting#VVG#moult  .#SENT#.  plantago-seed#NN#plantago-seed  mucilage#NN#mucilage  is#VBZ#be  often#RB#often  referred#VVN#refer  to#TO#to  as#IN#as  husk#NN#husk  ,#,#,  or#CC#or  psyllium#NN#psyllium  husk#NN#husk  .#SENT#. 

hyena; hyenas#NNS#hyena  are#VBP#be  the#DT#the  animals#NNS#animal  of#IN#of  the#DT#the  family#NN#family  hyaenidae#NNS#hyaenidae  ,#,#,  a#DT#a  mammalian#JJ#mammalian  family#NN#family  of#IN#of  order#NN#order  carnivora#NN#carnivora  .#SENT#.  the#DT#the  hyaenidae#NNS#hyaenidae  family#NN#family  ,#,#,  native#JJ#native  to#TO#to  africa#NN#africa  and#CC#and  asia#NN#Asia  ,#,#,  consists#VVZ#consist  of#IN#of  four#CD#four  living#NN#living  species#NNS#specie  ,#,#,  the#DT#the  striped#JJ#striped  hyena#NN#hyena  and#CC#and  brown#JJ#brown  hyena#NN#hyena  ,#,#,  the#DT#the  spotted#JJ#spotted  hyena#NN#hyena  (#(#(  genus#NN#genus  crocuta#NN#crocuta  )#)#)  ,#,#,  and#CC#and  the#DT#the  aardwolf#NN#aardwolf  (#(#(  genus#NN#genus  proteles#NNS#proteles  )#)#)  .#SENT#. 

iguana; iguana#NN#iguana  is#VBZ#be  a#DT#a  genus#NN#genus  of#IN#of  lizard#NN#lizard  native#JJ#native  to#TO#to  tropical#JJ#tropical  areas#NNS#area  of#IN#of  central#JJ#central  and#CC#and  south#JJ#south  america#NN#america  and#CC#and  the#DT#the  caribbean#NN#caribbean  .#SENT#.  the#DT#the  genus#NN#genus  was#VBD#be  first#RB#first  described#VVN#describe  by#IN#by  austrian#JJ#Austrian  naturalist#NN#naturalist  josephus#NN#josephus  nicolaus#NNS#nicolaus  laurenti#NN#laurenti  in#IN#in  his#PP$#his  book#NN#book  specimen#NN#specimen  medicum#NN#medicum  ,#,#,  exhibens#VVZ#exhibens  synopsin#NN#synopsin  reptilium#NN#reptilium  emendatam#NN#emendatam  cum#IN#cum  experimentis#NNS#experimentis  circa#IN#circa  venena#NN#venena  in#IN#in  1768.#CD#@ord@ 

impala; an#DT#an  impala#NN#impala  (#(#(  aepyceros#NNS#aepyceros  melampus#NN#melampus  greek#NN#Greek  u03b1u03b9u03c0u03bfu03c2#NN#u03b1u03b9u03c0u03bfu03c2  ,#,#,  aipos#NNS#aipos  high#JJ#high  u03bau03b5u03c1u03bfu03c2#NN#u03bau03b5u03c1u03bfu03c2  ,#,#,  ceros#NN#ceros  horn#NN#horn  melas#NNS#melas  black#JJ#black  pous#JJ#pous  foot#NN#foot  )#)#)  is#VBZ#be  a#DT#a  medium-sized#JJ#medium-sized  african#NN#african  antelope#NNS#antelope  .#SENT#.  the#DT#the  name#NN#name  impala#NN#impala  comes#VVZ#come  from#IN#from  the#DT#the  zulu#NN#zulu  language#NN#language  meaning#VVG#mean  gazelle#NNS#gazelle  .#SENT#.  they#PP#they  are#VBP#be  found#VVN#find  in#IN#in  savannas#NNS#savanna  and#CC#and  thick#JJ#thick  bushveld#NN#bushveld  in#IN#in  kenya#NP#Kenya  ,#,#,  tanzania#NP#Tanzania  ,#,#,  swaziland#NP#Swaziland  ,#,#,  mozambique#NN#mozambique  ,#,#,  northern#JJ#northern  namibia#NN#namibia  ,#,#,  botswana#NP#Botswana  ,#,#,  zambia#NP#Zambia  ,#,#,  zimbabwe#NP#Zimbabwe  ,#,#,  southern#JJ#southern  angola#NN#angola  ,#,#,  northeastern#JJ#northeastern  south#JJ#south  africa#NN#africa  and#CC#and  uganda#NN#uganda  .#SENT#.  impalas#NNS#impala  can#MD#can  be#VB#be  found#VVN#find  in#IN#in  numbers#NNS#number  of#IN#of  up#IN#up  to#TO#to  2#CD#2  million#CD#million  in#IN#in  africa#NN#africa  .#SENT#. 

inn; inns#NNS#inn  are#VBP#be  generally#RB#generally  establishments#NNS#establishment  or#CC#or  buildings#NNS#building  where#WRB#where  travelers#NNS#traveler  can#MD#can  seek#VV#seek  lodging#NN#lodging  and#CC#and  ,#,#,  usually#RB#usually  ,#,#,  food#NN#food  and#CC#and  drink#NN#drink  .#SENT#.  they#PP#they  are#VBP#be  typically#RB#typically  located#VVN#locate  in#IN#in  the#DT#the  country#NN#country  or#CC#or  along#IN#along  a#DT#a  highway#NN#highway  .#SENT#. 

insect; insects#NNS#insect  (#(#(  from#IN#from  latin#NN#Latin  insectum#NN#insectum  ,#,#,  a#DT#a  calque#NN#calque  of#IN#of  greek#NN#Greek  u1f14u03bdu03c4u03bfu03bcu03bfu03bd#NNS#u1f14u03bdu03c4u03bfu03bcu03bfu03bd  ,#,#,  u201ccut#NNS#u201ccut  into#IN#into  sectionsu201d#NNS#sectionsu201d  )#)#)  are#VBP#be  a#DT#a  class#NN#class  within#IN#within  the#DT#the  arthropods#NNS#arthropod  that#WDT#that  have#VHP#have  a#DT#a  chitinous#JJ#chitinous  exoskeleton#NN#exoskeleton  ,#,#,  a#DT#a  three-part#JJ#three-part  body#NN#body  ,#,#,  three#CD#three  pairs#NNS#pair  of#IN#of  jointed#JJ#jointed  legs#NNS#leg  ,#,#,  compound#JJ#compound  eyes#NNS#eye  ,#,#,  and#CC#and  two#CD#two  antennae#NNS#antenna  .#SENT#.  they#PP#they  are#VBP#be  among#IN#among  the#DT#the  most#RBS#most  diverse#JJ#diverse  group#NN#group  of#IN#of  animals#NNS#animal  on#IN#on  the#DT#the  planet#NN#planet  and#CC#and  include#VVP#include  more#JJR#more  than#IN#than  a#DT#a  million#CD#million  described#VVN#describe  species#NNS#specie  and#CC#and  represent#VV#represent  more#JJR#more  than#IN#than  half#NN#half  of#IN#of  all#DT#all  known#VVN#know  living#NN#living  organisms#NNS#organism  .#SENT#. 

